,artist_id,venue_id,event_id
8307,10959313,520,1
8308,10959313,659,1
8309,10959313,835,1
8310,10959313,1930,1
8311,10959313,2764,1
8312,10959313,4080,1
8313,10959313,4729,1
8314,10959313,4984,1
8315,10959313,5636,1
8316,10963493,173,1
8317,10963493,1615,1
8318,10963493,1786,2
8319,10963493,2029,1
8320,10963493,3950,1
8321,10963493,4704,1
8322,10963493,5301,1
8323,10970094,249,1
8324,10970094,3075,1
8325,10970634,330,1
8326,10970634,544,1
8327,10970634,4619,1
8328,10970634,4876,1
8329,10983066,1053,2
8330,10983066,2665,2
8331,10983066,3662,2
8332,10983066,4604,1
8333,10983481,3173,1
8334,10983481,3768,1
8335,10983481,3793,1
8336,10983481,4860,1
8337,10985496,1410,1
8338,10985496,1411,1
8339,10985496,3847,1
8340,10989097,3369,1
8341,11010161,774,1
8342,11010161,775,1
8343,11010161,3113,2
8344,11010515,889,1
8345,11010515,4276,1
8346,11010515,4714,1
8347,11015938,1744,1
8348,11015938,2898,1
8349,11015938,3225,1
8350,11015938,3703,1
8351,11015938,4111,1
8352,11015938,4399,1
8353,11015938,5378,1
8354,11024331,2008,1
8355,11037946,2231,1
8356,11037946,2898,1
8357,11037946,2928,1
8358,11037946,4642,1
8359,11037946,4655,1
8360,11037946,4751,1
8361,11052579,3731,1
8362,11052579,3732,1
8363,11052579,3733,1
8364,11052579,3734,3
8365,11052579,3735,1
8366,11074491,4462,1
8367,11074491,4860,1
8368,11074491,5301,1
8369,11075790,1858,1
8370,11075790,4498,1
8371,11079344,2262,1
8372,11079344,2263,1
8373,11080907,644,1
8374,11080907,1419,1
8375,11080907,1658,1
8376,11080907,1751,1
8377,11080907,1799,1
8378,11080907,2069,1
8379,11080907,4593,1
8380,11099654,2928,1
8381,11106775,1207,1
8382,11106775,2892,1
8383,11109277,78,1
8384,11109277,1514,1
8385,11109277,1652,1
8386,11109277,1670,1
8387,11109277,2130,1
8388,11109277,3309,1
8389,11109277,3369,1
8390,11109277,3424,1
8391,11109277,4925,1
8392,11109277,4978,1
8393,11109277,5616,1
8394,11149935,1297,1
8395,11158594,4572,1
8396,11158594,4573,1
8397,11158594,4574,1
8398,11159364,914,1
8399,11159364,2549,1
8400,11159364,3709,1
8401,11159364,4259,1
8402,11169720,3084,1
8403,11169720,3372,3
8404,11169720,3427,5
8405,11178083,5282,1
8406,11181554,595,1
8407,11181554,2887,1
8408,11181554,4638,1
8409,11182865,3695,1
8410,11198982,1591,1
8411,11198982,2006,1
8412,11198982,2124,1
8413,11198982,3887,1
8414,11198982,4967,1
8415,11210133,2909,1
8416,11216077,2743,1
8417,11225898,126,1
8418,11225898,557,1
8419,11234305,827,1
8420,11234305,855,1
8421,11234305,4535,1
8422,11234305,5302,1
8423,11235856,64,1
8424,11235856,1572,1
8425,11235856,2250,1
8426,11235856,2688,1
8427,11235856,2862,1
8428,11235856,3857,1
8429,11235856,5322,1
8430,11235856,5644,1
8431,11236333,819,1
8432,11236333,1252,1
8433,11236333,3768,1
8434,11241639,2887,1
8435,11241639,3812,1
8436,11241639,5300,1
8437,11242356,1004,1
8438,11245762,345,1
8439,11245762,647,1
8440,11245762,803,1
8441,11245762,3657,1
8442,11245762,3785,1
8443,11245762,4022,1
8444,11245762,4863,1
8445,11245762,5156,1
8446,11245762,5222,1
8447,11253782,1820,1
8448,11253782,4296,1
8449,11253782,4961,1
8450,11263281,3239,2
8451,11270709,795,1
8452,11270709,1597,1
8453,11270709,1910,1
8454,11270709,1924,1
8455,11270709,2641,1
8456,11270709,2878,1
8457,11270709,4948,1
8458,11270709,5654,1
8459,11279359,5045,1
8460,11279359,5625,1
8461,11279739,2842,1
8462,11279739,4926,1
8463,11290598,5680,1
8464,11290625,2816,1
8465,11290625,4461,1
8466,11315069,1871,1
8467,11315069,2222,1
8468,11316092,1630,1
8469,11316092,1756,2
8470,11316092,4808,2
8471,11318283,1585,1
8472,11318283,3874,1
8473,11318283,4932,1
8474,11329477,99,1
8475,11329477,835,1
8476,11329477,1622,1
8477,11329477,5058,1
8478,11345007,102,1
8479,11345007,2642,1
8480,11345007,4175,1
8481,11345007,4628,1
8482,11345007,4733,1
8483,11345007,4850,1
8484,11349680,5073,1
8485,11372552,1252,1
8486,11380322,5270,1
8487,11393212,5090,3
8488,11420700,2314,1
8489,11423474,2063,2
8490,11423474,5227,4
8491,11428178,1286,1
8492,11428178,1730,1
8493,11428178,4470,1
8494,11428178,5727,1
8495,11445444,819,1
8496,11445444,1875,1
8497,11445444,2887,1
8498,11445444,4276,1
8499,11445444,4801,1
8500,11445444,4860,1
8501,11460860,2900,1
8502,11478234,785,1
8503,11478234,1672,1
8504,11478234,3610,1
8505,11478234,3644,1
8506,11478234,4132,1
8507,11478234,4209,1
8508,11481507,4393,1
8509,11481507,4394,1
8510,11481507,4395,1
8511,11481507,4396,1
8512,11504829,5530,1
8513,11533087,4050,1
8514,11533087,4839,1
8515,11537582,789,1
8516,11537582,790,1
8517,11537582,791,1
8518,11537582,792,1
8519,11537582,793,1
8520,11544269,2010,1
8521,11546459,2081,1
8522,11546459,2084,1
8523,11546459,5063,1
8524,11553659,4400,1
8525,11553900,533,1
8526,11553900,550,1
8527,11553900,895,2
8528,11553900,1925,1
8529,11553900,2232,1
8530,11553900,2814,1
8531,11553900,2815,1
8532,11553900,3649,1
8533,11553900,4682,1
8534,11553900,4995,1
8535,11554548,129,1
8536,11554548,835,1
8537,11554548,2488,1
8538,11554548,4839,1
8539,11592375,874,1
8540,11592375,2107,1
8541,11598987,129,1
8542,11598987,1810,1
8543,11598987,2799,2
8544,11598987,3279,1
8545,11598987,4967,2
8546,11608546,4462,1
8547,11610128,5063,1
8548,11612144,14,1
8549,11612144,897,1
8550,11612144,2605,1
8551,11612144,4518,1
8552,11612843,3402,2
8553,11621428,4063,1
8554,11621428,5011,1
8555,11627056,3591,1
8556,11634094,145,1
8557,11634094,476,1
8558,11634094,1507,1
8559,11634094,2167,1
8560,11634094,3916,1
8561,11634094,4248,1
8562,11634094,5130,1
8563,11647101,2694,1
8564,11647101,5157,1
8565,11658937,2360,1
8566,11658937,2361,2
8567,11658937,2362,1
8568,11658937,2363,2
8569,11658937,2416,1
8570,11658937,2417,3
8571,11658937,2419,1
8572,11658937,4302,1
8573,11658937,4447,1
8574,11676596,2887,1
8575,11677490,757,1
8576,11677490,3264,1
8577,11677490,3416,1
8578,11677490,3417,1
8579,11677490,4455,1
8580,11677490,5598,1
8581,11683389,240,2
8582,11683389,263,1
8583,11683389,332,1
8584,11683389,333,2
8585,11683389,721,1
8586,11683389,1503,1
8587,11683389,2132,1
8588,11683389,2224,1
8589,11683389,2432,1
8590,11683389,2469,1
8591,11683389,2770,1
8592,11683389,3192,3
8593,11683389,3530,1
8594,11683389,3669,2
8595,11683389,3670,1
8596,11683389,3685,1
8597,11683389,3813,1
8598,11683389,3882,1
8599,11683389,5005,1
8600,11683389,5309,2
8601,11683389,5310,4
8602,11683389,5437,1
8603,11683389,5442,1
8604,11688504,452,3
8605,11688504,1481,1
8606,11688504,1953,3
8607,11688504,2220,2
8608,11691595,2297,1
8609,11691595,2655,1
8610,11691595,2939,1
8611,11691595,3206,1
8612,11691595,4805,1
8613,11691595,5084,1
8614,11718043,2137,1
8615,11718043,5317,1
8616,11720957,4868,1
8617,11728888,1633,1
8618,11731458,1348,1
8619,11731458,2012,1
8620,11731458,3791,1
8621,11731458,4169,1
8622,11731458,4882,1
8623,11747164,3008,1
8624,11747164,4610,1
8625,11747164,4801,1
8626,11748945,1357,1
8627,11748945,1930,1
8628,11750439,5230,1
8629,11769439,520,1
8630,11769439,4369,1
8631,11775298,2879,1
8632,11775298,3014,1
8633,11775298,3728,1
8634,11775298,3976,1
8635,11775298,4477,1
8636,11778244,312,1
8637,11778244,447,1
8638,11778244,676,1
8639,11778244,1305,1
8640,11778244,1479,1
8641,11797212,595,1
8642,11797212,2008,1
8643,11797212,4952,1
8644,11797212,5564,1
8645,11801329,173,1
8646,11801329,1749,1
8647,11801329,1798,1
8648,11801329,2678,1
8649,11801329,3183,1
8650,11801329,4200,1
8651,11801538,2069,1
8652,11801538,2909,1
8653,11803562,1014,1
8654,11825260,619,1
8655,11825260,2125,1
8656,11825260,4219,1
8657,11825260,4704,1
8658,11825260,5046,1
8659,11831862,446,1
8660,11837548,440,2
8661,11837548,1311,1
8662,11837548,2069,1
8663,11837548,5525,1
8664,11841691,4864,1
8665,11843851,240,2
8666,11843851,262,1
8667,11843851,545,2
8668,11843851,643,1
8669,11843851,2085,1
8670,11843851,2702,1
8671,11843851,3066,1
8672,11843851,3684,1
8673,11843851,3791,1
8674,11843851,3796,1
8675,11843851,4591,1
8676,11843851,5451,1
8677,11843851,5566,1
8678,11844691,326,1
8679,11844691,835,1
8680,11844691,1875,1
8681,11844691,2998,1
8682,11844691,3973,1
8683,11844691,4610,1
8684,11844691,4801,1
8685,11844691,5625,1
8686,11855494,1194,1
8687,11855494,2515,1
8688,11855494,2723,1
8689,11855494,2811,1
8690,11855494,4386,1
8691,11855494,4456,1
8692,11855494,4846,1
8693,11855494,4847,1
8694,11855494,5485,1
8695,11856538,251,1
8696,11856538,4622,1
8697,11866982,291,1
8698,11866982,2226,1
8699,11866982,2654,1
8700,11866982,2810,1
8701,11866982,2962,1
8702,11866982,3267,1
8703,11866982,4588,1
8704,11866982,5237,1
8705,11875930,1040,1
8706,11875930,2379,1
8707,11875930,2481,1
8708,11875930,2996,2
8709,11875930,3353,1
8710,11875930,5357,1
8711,11875930,5358,1
8712,11878461,186,1
8713,11879451,249,1
8714,11879451,703,1
8715,11879451,1658,1
8716,11879521,850,1
8717,11879521,851,1
8718,11879521,1897,2
8719,11881805,4262,1
8720,11902160,280,1
8721,11902160,822,1
8722,11902160,2775,1
8723,11902160,4615,1
8724,11902160,5150,1
8725,11902160,5193,1
8726,11910894,819,1
8727,11910894,1875,1
8728,11910894,2887,1
8729,11910894,3359,1
8730,11910894,4610,1
8731,11910894,4710,1
8732,11910894,5032,1
8733,11910894,5155,1
8734,11910894,5385,1
8735,11923486,1252,1
8736,11936802,1005,1
8737,11936802,2043,1
8738,11936802,2060,1
8739,11936802,2887,1
8740,11936802,3228,2
8741,11936802,4254,1
8742,11936802,4435,1
8743,11936802,5612,1
8744,11945316,835,1
8745,11945316,1022,1
8746,11945316,2122,1
8747,11945316,4610,1
8748,11966894,555,1
8749,11966894,2105,1
8750,11966894,2405,1
8751,11966894,2599,1
8752,11966894,3753,1
8753,11966894,4017,1
8754,11966894,4638,1
8755,11966894,4681,1
8756,11966894,5615,1
8757,11976809,1147,3
8758,12006479,1755,1
8759,12006479,2043,1
8760,12006479,2137,1
8761,12006479,4432,1
8762,12006479,4588,1
8763,12006479,4970,1
8764,12010906,86,1
8765,12010906,2365,1
8766,12011310,5239,1
8767,12016635,241,1
8768,12016635,1140,1
8769,12016635,1244,1
8770,12016635,2010,2
8771,12016635,4735,1
8772,12016635,5354,1
8773,12031076,2006,1
8774,12031076,2120,1
8775,12031076,3887,1
8776,12031076,5116,1
8777,12032564,465,2
8778,12032564,466,1
8779,12032564,467,1
8780,12032564,1015,1
8781,12032564,1460,1
8782,12032564,3178,1
8783,12032564,3211,1
8784,12032564,4900,1
8785,12032564,5639,1
8786,12039739,463,1
8787,12039739,3928,1
8788,12049686,2008,1
8789,12049686,4276,1
8790,12049686,4403,1
8791,12049686,5667,2
8792,12066384,1268,1
8793,12073591,2887,1
8794,12073591,4864,1
8795,12077646,2615,1
8796,12077646,3385,1
8797,12077646,4359,1
8798,12077646,5589,1
8799,12082929,2303,1
8800,12084927,226,1
8801,12084927,625,1
8802,12084927,1064,1
8803,12084927,3408,1
8804,12084927,3409,1
8805,12084927,4436,1
8806,12106280,1309,1
8807,12115384,3695,1
8808,12115384,5017,1
8809,12117219,4843,1
8810,12120594,5014,1
8811,12134518,772,1
8812,12134518,5449,1
8813,12138080,1977,1
8814,12138080,2635,1
8815,12138080,4907,1
8816,12157221,1001,1
8817,12157221,1206,1
8818,12157221,1302,1
8819,12157221,2135,1
8820,12157221,3253,1
8821,12170214,2031,1
8822,12170214,2032,1
8823,12170214,2033,1
8824,12170214,2034,1
8825,12170214,2035,1
8826,12170214,2036,1
8827,12170214,2954,3
8828,12172089,41,1
8829,12172312,1592,1
8830,12172312,5259,1
8831,12218895,1267,1
8832,12218895,1504,1
8833,12218895,2550,1
8834,12218895,4172,1
8835,12218895,4835,1
8836,12218895,5317,1
8837,12218895,5641,1
8838,12225922,5609,1
8839,12226038,72,1
8840,12226038,520,1
8841,12234346,1992,2
8842,12234346,4290,1
8843,12248229,3141,1
8844,12248229,3143,1
8845,12248229,3144,1
8846,12248229,3145,1
8847,12248229,3146,1
8848,12248229,3147,1
8849,12263596,179,1
8850,12267256,2485,1
8851,12267256,5317,1
8852,12267256,5412,1
8853,12271363,4367,1
8854,12285401,241,1
8855,12285401,672,2
8856,12285401,2759,1
8857,12285401,3009,1
8858,12285401,3039,1
8859,12285401,3447,1
8860,12285401,3479,1
8861,12285401,3572,2
8862,12285401,3584,1
8863,12285401,3613,1
8864,12285401,4153,5
8865,12285401,4216,1
8866,12285401,4430,1
8867,12285401,5493,1
8868,12285401,5516,1
8869,12289230,1952,1
8870,12291921,5394,1
8871,12293251,891,2
8872,12293251,1815,1
8873,12316452,455,1
8874,12316452,564,1
8875,12316452,1256,1
8876,12316452,1782,1
8877,12316452,2062,1
8878,12316452,2943,1
8879,12316452,2992,1
8880,12316452,3282,3
8881,12316452,3491,3
8882,12318466,376,1
8883,12318466,377,1
8884,12318466,695,1
8885,12318466,1051,1
8886,12318466,1452,13
8887,12318466,1453,5
8888,12318466,3576,1
8889,12329111,4801,1
8890,12333127,1470,1
8891,12333127,2877,1
8892,12333127,3207,1
8893,12333127,4764,2
8894,12333127,5653,1
8895,12356314,5237,1
8896,12356314,5632,1
8897,12361152,4932,1
8898,12361232,3479,1
8899,12365774,2467,1
8900,12367075,3791,17
8901,12386365,587,1
8902,12386365,1078,1
8903,12386365,1558,1
8904,12386365,1690,1
8905,12386365,3452,1
8906,12386365,3549,1
8907,12386365,4256,1
8908,12391058,3661,1
8909,12391058,4925,1
8910,12403968,1116,1
8911,12403968,2594,1
8912,12403968,4925,1
8913,12403968,5260,1
8914,12405715,3519,1
8915,12405715,4105,1
8916,12405715,4129,1
8917,12418657,3154,1
8918,12418657,3594,1
8919,12424179,867,2
8920,12433148,2799,1
8921,12435226,1875,1
8922,12435226,2887,1
8923,12435226,4535,1
8924,12439682,1364,1
8925,12439682,2090,1
8926,12439682,5490,1
8927,12450556,4939,1
8928,12450556,4940,1
8929,12450556,4941,1
8930,12450736,1388,1
8931,12461600,867,1
8932,12461600,1649,1
8933,12464919,623,1
8934,12464919,1778,1
8935,12464919,5285,1
8936,12469207,645,1
8937,12469207,835,1
8938,12469207,1875,1
8939,12469207,3163,1
8940,12469207,3359,1
8941,12469752,1757,1
8942,12485590,176,1
8943,12485590,1249,1
8944,12487767,2997,1
8945,12488319,4462,1
8946,12489548,4839,1
8947,12491837,4376,1
8948,12491837,4938,1
8949,12492741,2191,2
8950,12492741,3018,3
8951,12492741,5423,1
8952,12494601,414,1
8953,12494601,1556,1
8954,12494601,1705,1
8955,12494601,2153,1
8956,12494601,2189,3
8957,12494601,2927,10
8958,12494601,3511,1
8959,12494601,4506,1
8960,12502661,758,1
8961,12502661,958,1
8962,12502661,1218,1
8963,12502661,4059,1
8964,12502862,2960,1
8965,12503874,2618,1
8966,12506928,3002,1
8967,12506928,3068,4
8968,12506928,3069,2
8969,12506928,3070,3
8970,12506928,3581,2
8971,12510348,1150,1
8972,12510348,1151,1
8973,12510348,3012,1
8974,12517279,3786,1
8975,12517279,5625,1
8976,12519689,2909,1
8977,12521058,223,5
8978,12521058,3681,7
8979,12533746,2206,2
8980,12533746,2354,1
8981,12533746,2355,2
8982,12533746,4057,2
8983,12551906,129,1
8984,12551906,5032,1
8985,12565300,209,1
8986,12565300,882,1
8987,12565300,1277,1
8988,12565300,1283,1
8989,12565300,1844,1
8990,12565300,2075,1
8991,12565300,2076,1
8992,12565300,2800,1
8993,12565300,3232,2
8994,12565300,4208,1
8995,12565300,4531,1
8996,12565300,5254,1
8997,12583485,5299,1
8998,12598432,2512,1
8999,12598432,2513,1
9000,12598432,3465,1
9001,12598432,3727,1
9002,12607704,1875,1
9003,12607704,3953,1
9004,12607704,4616,1
9005,12618484,4887,1
9006,12629417,821,1
9007,12636442,3471,1
9008,12636442,4724,1
9009,12636700,534,1
9010,12636700,1539,1
9011,12636700,3362,1
9012,12636700,4620,1
9013,12637923,3019,1
9014,12637923,4544,1
9015,12637923,4547,1
9016,12637923,4562,1
9017,12637923,4589,1
9018,12639255,934,1
9019,12639255,3225,1
9020,12639255,3703,1
9021,12639255,4146,1
9022,12639255,5378,1
9023,12641619,4718,1
9024,12645483,1095,1
9025,12652741,1545,1
9026,12652741,1720,1
9027,12652741,3793,1
9028,12652741,5263,1
9029,12652923,1370,2
9030,12652923,1371,1
9031,12652923,1372,1
9032,12652923,1373,1
9033,12652923,1374,1
9034,12653357,3129,1
9035,12658187,2971,1
9036,12663778,179,1
9037,12676864,1827,1
9038,12676864,2065,1
9039,12681457,1093,1
9040,12684313,1490,1
9041,12697796,2909,1
9042,12698814,195,1
9043,12709196,1979,1
9044,12709196,2599,1
9045,12709607,1979,1
9046,12709607,5315,1
9047,12711560,1744,1
9048,12711560,2898,1
9049,12711560,3225,1
9050,12711560,3703,1
9051,12711560,4111,1
9052,12711560,4399,1
9053,12711560,5378,1
9054,12726503,179,1
9055,12745317,1400,1
9056,12745317,1401,1
9057,12745317,1947,1
9058,12745317,1948,2
9059,12745317,1949,1
9060,12745317,1950,1
9061,12745317,3323,1
9062,12755752,3687,1
9063,12755752,3688,1
9064,12755752,3689,1
9065,12761972,379,1
9066,12761972,718,1
9067,12761972,722,1
9068,12761972,1296,1
9069,12761972,1983,1
9070,12761972,2176,1
9071,12761972,3063,2
9072,12761972,4068,1
9073,12761972,4318,1
9074,12777985,140,1
9075,12777985,443,1
9076,12777985,560,1
9077,12784019,2587,1
9078,12792489,3786,1
9079,12792489,4801,1
9080,12807685,685,1
9081,12807685,2793,1
9082,12807685,3563,1
9083,12850128,1252,1
9084,12850128,4276,1
9085,12850128,4610,1
9086,12850128,4860,1
9087,12853803,1252,1
9088,12853803,4276,1
9089,12853803,4860,1
9090,12853803,5301,1
9091,12857978,1712,1
9092,12857978,3270,1
9093,12857978,4276,1
9094,12857978,4312,1
9095,12857978,4740,1
9096,12858641,4287,2
9097,12858641,4288,1
9098,12858641,4512,3
9099,12898519,2865,1
9100,12913610,1795,1
9101,12913610,2951,1
9102,12921611,878,1
9103,12921611,1640,1
9104,12921611,1941,1
9105,12921611,3130,1
9106,12921611,4276,1
9107,12921611,4578,1
9108,12922637,736,1
9109,12922637,1006,1
9110,12922637,3786,1
9111,12922637,4276,1
9112,12922637,4887,1
9113,12923272,3276,1
9114,12923470,358,1
9115,12923470,530,1
9116,12923470,973,1
9117,12923470,978,1
9118,12923470,1610,1
9119,12923470,1611,1
9120,12923470,1628,1
9121,12923470,2854,2
9122,12923470,3429,1
9123,12923470,3453,3
9124,12923470,3671,6
9125,12923470,4355,1
9126,12923470,4465,1
9127,12923470,4667,1
9128,12923470,4878,1
9129,12923470,4936,1
9130,12926563,1676,1
9131,12926766,1716,1
9132,12926766,3197,1
9133,12935325,2069,1
9134,12935325,2210,1
9135,12935325,3369,1
9136,12941394,759,1
9137,12941394,3736,1
9138,12941394,4665,1
9139,12950585,2569,1
9140,12950585,2887,1
9141,12952716,605,1
9142,12954219,3432,1
9143,12963939,2703,1
9144,12963939,2704,1
9145,12963939,2705,1
9146,12963939,2706,1
9147,12967241,2300,1
9148,12967241,2301,1
9149,12967241,2302,1
9150,12967241,3283,1
9151,12972905,2393,1
9152,12972905,2394,1
9153,12974082,2137,1
9154,12974082,2929,1
9155,12974082,4062,1
9156,12975987,1505,1
9157,12975987,3053,1
9158,12976004,1505,1
9159,12976004,1968,1
9160,12976004,2223,1
9161,12976004,4314,1
9162,12978644,361,1
9163,12978644,1505,1
9164,12978644,3053,1
9165,12978863,1139,1
9166,12978863,5039,1
9167,12983764,4613,1
9168,12988742,2799,1
9169,12988742,5017,1
9170,12988975,2467,1
9171,12997389,3830,1
9172,13001631,927,1
9173,13001631,2008,1
9174,13001631,4740,1
9175,13004542,1659,1
9176,13005750,3423,1
9177,13005750,4740,1
9178,13005750,5274,1
9179,13011170,25,1
9180,13011170,212,1
9181,13012405,129,1
9182,13012405,344,1
9183,13012405,835,1
9184,13012405,3127,1
9185,13012405,3160,1
9186,13012405,3173,1
9187,13012405,3887,1
9188,13012405,4915,1
9189,13012560,344,1
9190,13012560,835,1
9191,13012560,3887,1
9192,13012560,4567,1
9193,13012560,4915,1
9194,13012560,4961,1
9195,13013059,551,1
9196,13013059,1303,1
9197,13013059,2383,1
9198,13013059,3493,1
9199,13013059,4658,1
9200,13019792,322,1
9201,13021968,1109,1
9202,13021968,2194,1
9203,13021968,3112,2
9204,13021968,3118,1
9205,13021968,3241,1
9206,13021968,5224,1
9207,13021968,5395,1
9208,13021968,5396,1
9209,13022383,979,1
9210,13022383,1202,1
9211,13022383,1203,1
9212,13022383,4727,1
9213,13022383,5065,1
9214,13022383,5388,1
9215,13045897,1069,1
9216,13045897,1552,1
9217,13045897,1615,1
9218,13045897,4914,1
9219,13049623,1206,1
9220,13049623,2164,1
9221,13049623,3407,1
9222,13051429,1903,1
9223,13051429,2602,1
9224,13051429,3248,1
9225,13051429,3268,2
9226,13071157,2884,1
9227,13071157,4228,3
9228,13071157,5213,1
9229,13088069,326,1
9230,13088069,834,1
9231,13088069,1252,1
9232,13088069,1876,1
9233,13088069,1974,1
9234,13088069,2140,1
9235,13088069,2944,1
9236,13088069,5455,1
9237,13097750,130,1
9238,13097750,1024,1
9239,13097750,1622,1
9240,13097750,2826,1
9241,13097750,3023,2
9242,13099346,2008,1
9243,13100004,2010,1
9244,13119051,3308,1
9245,13119051,3309,1
9246,13123290,179,4
9247,13133274,1252,1
9248,13145809,835,1
9249,13145809,1505,1
9250,13145809,2123,1
9251,13145809,2769,1
9252,13145809,5505,1
9253,13145809,5625,1
9254,13151463,415,1
9255,13151463,1103,1
9256,13151463,1270,1
9257,13151463,1971,1
9258,13151463,3979,1
9259,13151463,5633,1
9260,13176695,3418,1
9261,13176695,3419,1
9262,13176695,3420,2
9263,13176695,4520,1
9264,13177054,507,1
9265,13177054,1498,1
9266,13177054,2839,1
9267,13177054,4228,2
9268,13177054,4449,1
9269,13177054,4735,1
9270,13181399,2846,2
9271,13181399,2847,1
9272,13181399,5360,1
9273,13184706,2270,1
9274,13184706,3682,1
9275,13203339,4887,1
9276,13209409,4839,1
9277,13210632,2016,1
9278,13210632,3918,2
9279,13210632,4111,1
9280,13213100,2008,1
9281,13214891,1638,1
9282,13214891,4636,1
9283,13222296,107,1
9284,13222296,1230,1
9285,13222296,3199,1
9286,13222296,4350,1
9287,13222296,4910,1
9288,13222296,5223,1
9289,13232707,948,1
9290,13232707,1376,1
9291,13232707,1676,1
9292,13232707,2537,1
9293,13232707,3351,1
9294,13232707,5245,1
9295,13232707,5665,1
9296,13239232,127,1
9297,13251677,1333,1
9298,13257020,1247,2
9299,13258029,1921,1
9300,13258029,3279,1
9301,13258029,3695,1
9302,13265385,930,1
9303,13265385,931,2
9304,13265385,1463,1
9305,13265385,1464,1
9306,13265385,1830,1
9307,13265385,1913,4
9308,13265385,3281,1
9309,13265385,4215,1
9310,13265385,5637,1
9311,13266572,416,1
9312,13266572,617,1
9313,13266572,798,1
9314,13266572,1133,1
9315,13266572,2041,1
9316,13266572,2819,1
9317,13266572,3096,1
9318,13266572,3740,1
9319,13266572,4211,1
9320,13266572,4735,1
9321,13266572,5433,1
9322,13266572,5619,1
9323,13270368,835,1
9324,13275307,1443,1
9325,13275307,1444,1
9326,13275307,1445,2
9327,13275307,1669,1
9328,13275307,3072,1
9329,13275307,5647,1
9330,13302673,431,1
9331,13302673,981,1
9332,13302673,1083,1
9333,13302673,3037,1
9334,13302673,4519,1
9335,13303911,1252,1
9336,13311130,133,1
9337,13311130,328,1
9338,13311130,329,1
9339,13311130,413,1
9340,13311130,655,1
9341,13311130,1245,1
9342,13311130,1314,1
9343,13311130,1422,1
9344,13311130,1500,1
9345,13311130,1501,1
9346,13311130,2044,1
9347,13311130,2064,2
9348,13311130,2809,1
9349,13311130,2950,1
9350,13311130,2986,1
9351,13311130,3235,1
9352,13311130,4308,1
9353,13311130,4309,1
9354,13311130,4310,1
9355,13311130,4458,1
9356,13311130,5384,1
9357,13312356,2591,1
9358,13312356,2998,1
9359,13312356,3011,1
9360,13327401,186,1
9361,13335146,1798,1
9362,13335146,2887,1
9363,13335146,4660,1
9364,13335146,4781,1
9365,13335146,5625,1
9366,13348913,1169,1
9367,13348913,3413,2
9368,13348913,5054,1
9369,13348913,5287,1
9370,13351687,1024,1
9371,13351687,2887,1
9372,13363642,474,1
9373,13363642,1993,1
9374,13363642,3608,1
9375,13364228,4801,1
9376,13367140,5550,1
9377,13376297,1129,3
9378,13376297,3310,1
9379,13376297,4730,1
9380,13376297,4731,1
9381,13379231,300,1
9382,13379231,2358,1
9383,13379231,3496,1
9384,13379231,4020,1
9385,13379231,4178,1
9386,13379231,5334,1
9387,13379231,5616,1
9388,13387077,2010,1
9389,13390568,2598,1
9390,13390568,5073,1
9391,13390682,4241,1
9392,13390682,4373,1
9393,13394552,3139,1
9394,13396857,2424,1
9395,13405158,2179,1
9396,13415174,529,1
9397,13415174,1074,1
9398,13415174,1596,1
9399,13415174,1747,1
9400,13415174,5450,1
9401,13416294,913,1
9402,13416294,4016,1
9403,13416574,472,1
9404,13416574,523,1
9405,13416574,703,2
9406,13416574,1219,1
9407,13416574,1738,1
9408,13416574,1875,1
9409,13416574,3023,1
9410,13416574,3965,1
9411,13416574,4535,1
9412,13419608,595,1
9413,13419608,2008,2
9414,13419608,4529,1
9415,13425250,4868,1
9416,13427748,1516,1
9417,13441086,595,1
9418,13441086,4801,1
9419,13459171,179,1
9420,13466624,3279,1
9421,13469462,1676,1
9422,13473973,819,2
9423,13473973,1252,2
9424,13473973,3359,1
9425,13473973,4860,1
9426,13473973,4943,2
9427,13475177,1125,1
9428,13475177,1126,1
9429,13482297,520,1
9430,13482297,3133,1
9431,13482297,4650,1
9432,13485183,2809,1
9433,13503620,4228,3
9434,13511536,1221,1
9435,13511536,4366,1
9436,13511536,4842,1
9437,13511536,5142,1
9438,13529264,1658,1
9439,13537014,3369,1
9440,13556513,4165,1
9441,13556513,4166,1
9442,13562255,1748,1
9443,13562255,2016,1
9444,13562255,3152,1
9445,13562255,3679,1
9446,13562255,4783,1
9447,13562255,4785,1
9448,13562255,5378,1
9449,13576480,3607,1
9450,13576480,4991,1
9451,13582557,730,1
9452,13582557,835,1
9453,13582557,2732,1
9454,13582557,2806,1
9455,13585655,264,1
9456,13585655,265,1
9457,13585655,266,1
9458,13585655,267,1
9459,13585655,268,1
9460,13585655,269,1
9461,13585655,270,1
9462,13594247,1875,1
9463,13594247,2606,1
9464,13594247,3023,1
9465,13594247,4097,1
9466,13594247,4700,1
9467,13597005,2625,1
9468,13597005,2626,1
9469,13597005,2627,1
9470,13597005,2628,1
9471,13599846,5261,1
9472,13602579,130,1
9473,13602579,347,1
9474,13602579,1096,1
9475,13602579,2698,1
9476,13602579,3766,1
9477,13602579,4296,1
9478,13602579,4701,1
9479,13602579,4702,1
9480,13602579,4969,1
9481,13602579,5385,1
9482,13602579,5482,1
9483,13612081,4993,1
9484,13617703,837,1
9485,13617703,1254,1
9486,13617703,1325,1
9487,13617703,1434,1
